college_name,city,state,type,course,branch,nirf_rank,avg_package,jee_cutoff
BITS Pilani Goa Campus,Panjim,Goa,Private,B.Tech,Cyber Security,56,12.1,14870
BITS Pilani Goa Campus,Panjim,Goa,Private,B.Tech,Textile Engineering,56,5.2,26386
BITS Pilani Goa Campus,Panjim,Goa,Private,B.Tech,Biotechnology,56,5.7,11275
BITS Pilani Goa Campus,Panjim,Goa,Private,B.Tech,Mechanical Engineering,56,9.0,20913
BITS Pilani Goa Campus,Panjim,Goa,Private,B.Tech,Chemical Engineering,56,7.3,27017
BITS Pilani Goa Campus,Panjim,Goa,Private,B.Sc,B.Sc Computer Science,56,9.7,20746
BITS Pilani Goa Campus,Panjim,Goa,Private,B.Sc,B.Sc Chemistry (Hons.),56,5.8,20437
BITS Pilani Goa Campus,Panjim,Goa,Private,BBA/Commerce,BBA Marketing,56,7.5,21022
BITS Pilani Goa Campus,Panjim,Goa,Private,BBA/Commerce,BBA Human Resource,56,7.7,26702
BITS Pilani Hyderabad Campus,Hyderabad,Telangana,Private,B.Tech,Production Engineering,61,6.7,20854
BITS Pilani Hyderabad Campus,Hyderabad,Telangana,Private,B.Tech,Data Science,61,9.5,11824
BITS Pilani Hyderabad Campus,Hyderabad,Telangana,Private,B.Tech,Mining Engineering,61,7.5,33767
BITS Pilani Hyderabad Campus,Hyderabad,Telangana,Private,B.Tech,Computer Science & Engineering,61,6.2,15309
BITS Pilani Hyderabad Campus,Hyderabad,Telangana,Private,B.Tech,Biotechnology,61,5.1,25551
BITS Pilani Hyderabad Campus,Hyderabad,Telangana,Private,B.Sc,B.Sc Computer Science,61,4.2,33638
BITS Pilani Hyderabad Campus,Hyderabad,Telangana,Private,B.Sc,B.Sc Chemistry (Hons.),61,4.7,25743
BITS Pilani Hyderabad Campus,Hyderabad,Telangana,Private,BBA/Commerce,BBA Human Resource,61,5.0,32306
BITS Pilani Hyderabad Campus,Hyderabad,Telangana,Private,BBA/Commerce,BBA,61,7.8,28761
SRM Institute of Science and Technology,Chennai,Tamil Nadu,Private,B.Tech,Electrical Engineering,52,5.8,23722
SRM Institute of Science and Technology,Chennai,Tamil Nadu,Private,B.Tech,Chemical Engineering,52,6.0,32626
SRM Institute of Science and Technology,Chennai,Tamil Nadu,Private,B.Tech,Computer Science & Engineering,52,14.2,13221
SRM Institute of Science and Technology,Chennai,Tamil Nadu,Private,B.Tech,Instrumentation Engineering,52,9.4,25453
SRM Institute of Science and Technology,Chennai,Tamil Nadu,Private,B.Tech,Cyber Security,52,13.8,17055
SRM Institute of Science and Technology,Chennai,Tamil Nadu,Private,B.Sc,B.Sc Chemistry (Hons.),52,6.6,28379
SRM Institute of Science and Technology,Chennai,Tamil Nadu,Private,B.Sc,B.Sc Computer Science,52,7.4,31699
SRM Institute of Science and Technology,Chennai,Tamil Nadu,Private,BBA/Commerce,BBA Human Resource,52,7.3,15674
SRM Institute of Science and Technology,Chennai,Tamil Nadu,Private,BBA/Commerce,BBA Finance,52,6.7,27469
Thapar Institute of Engineering,Patiala,Punjab,Private,B.Tech,Biotechnology,59,7.8,19142
Thapar Institute of Engineering,Patiala,Punjab,Private,B.Tech,Artificial Intelligence & Machine Learning,59,15.5,8684
Thapar Institute of Engineering,Patiala,Punjab,Private,B.Tech,Mining Engineering,59,8.9,19752
Thapar Institute of Engineering,Patiala,Punjab,Private,B.Tech,Chemical Engineering,59,6.0,33098
Thapar Institute of Engineering,Patiala,Punjab,Private,B.Tech,Aerospace Engineering,59,7.4,33101
Thapar Institute of Engineering,Patiala,Punjab,Private,B.Sc,B.Sc Biology (Hons.),59,9.7,28366
Thapar Institute of Engineering,Patiala,Punjab,Private,B.Sc,B.Sc Mathematics (Hons.),59,6.4,33647
Thapar Institute of Engineering,Patiala,Punjab,Private,BBA/Commerce,BBA,59,7.7,32171
Thapar Institute of Engineering,Patiala,Punjab,Private,BBA/Commerce,BBA Marketing,59,9.1,22928
PSG College of Technology,Coimbatore,Tamil Nadu,Private,B.Tech,Mechanical Engineering,64,7.7,21349
PSG College of Technology,Coimbatore,Tamil Nadu,Private,B.Tech,Data Science,64,7.5,15747
PSG College of Technology,Coimbatore,Tamil Nadu,Private,B.Tech,Information Technology,64,7.3,12849
PSG College of Technology,Coimbatore,Tamil Nadu,Private,B.Tech,Production Engineering,64,5.1,27648
PSG College of Technology,Coimbatore,Tamil Nadu,Private,B.Tech,Electronics & Communication Engineering,64,6.8,28416
PSG College of Technology,Coimbatore,Tamil Nadu,Private,B.Sc,B.Sc Chemistry (Hons.),64,7.0,30174
PSG College of Technology,Coimbatore,Tamil Nadu,Private,B.Sc,B.Sc Physics (Hons.),64,5.0,17840
PSG College of Technology,Coimbatore,Tamil Nadu,Private,BBA/Commerce,BBA Finance,64,4.2,17629
PSG College of Technology,Coimbatore,Tamil Nadu,Private,BBA/Commerce,BBA Marketing,64,5.3,23543
Symbiosis International University,Pune,Maharashtra,Private,B.Tech,Mining Engineering,69,6.6,23333
Symbiosis International University,Pune,Maharashtra,Private,B.Tech,Electrical Engineering,69,5.9,25587
Symbiosis International University,Pune,Maharashtra,Private,B.Tech,Mechanical Engineering,69,7.0,16535
Symbiosis International University,Pune,Maharashtra,Private,B.Tech,Computer Science & Engineering,69,7.9,9706
Symbiosis International University,Pune,Maharashtra,Private,B.Tech,Civil Engineering,69,4.2,31164
Symbiosis International University,Pune,Maharashtra,Private,B.Sc,B.Sc Physics (Hons.),69,7.0,27535
Symbiosis International University,Pune,Maharashtra,Private,B.Sc,B.Sc Chemistry (Hons.),69,7.7,11222
Symbiosis International University,Pune,Maharashtra,Private,BBA/Commerce,BBA Finance,69,7.7,15760
Symbiosis International University,Pune,Maharashtra,Private,BBA/Commerce,BBA Human Resource,69,8.0,11190
UPES Dehradun,Dehradun,Uttarakhand,Private,B.Tech,Biomedical Engineering,76,5.2,10303
UPES Dehradun,Dehradun,Uttarakhand,Private,B.Tech,Mining Engineering,76,4.4,29751
UPES Dehradun,Dehradun,Uttarakhand,Private,B.Tech,Civil Engineering,76,5.1,20978
UPES Dehradun,Dehradun,Uttarakhand,Private,B.Tech,Data Science,76,9.3,15507
UPES Dehradun,Dehradun,Uttarakhand,Private,B.Tech,Information Technology,76,11.3,13092
UPES Dehradun,Dehradun,Uttarakhand,Private,B.Sc,B.Sc Chemistry (Hons.),76,4.8,18940
UPES Dehradun,Dehradun,Uttarakhand,Private,B.Sc,B.Sc Biology (Hons.),76,5.3,13691
UPES Dehradun,Dehradun,Uttarakhand,Private,BBA/Commerce,BBA Human Resource,76,6.9,18430
UPES Dehradun,Dehradun,Uttarakhand,Private,BBA/Commerce,BBA Marketing,76,6.9,10461
Amity University Noida,Noida,Uttar Pradesh,Private,B.Tech,Data Science,79,8.6,18549
Amity University Noida,Noida,Uttar Pradesh,Private,B.Tech,Production Engineering,79,4.3,20745
Amity University Noida,Noida,Uttar Pradesh,Private,B.Tech,Chemical Engineering,79,4.4,31930
Amity University Noida,Noida,Uttar Pradesh,Private,B.Tech,Civil Engineering,79,5.9,14607
Amity University Noida,Noida,Uttar Pradesh,Private,B.Tech,Biomedical Engineering,79,4.0,18128
Amity University Noida,Noida,Uttar Pradesh,Private,B.Sc,B.Sc Biology (Hons.),79,7.0,24638
Amity University Noida,Noida,Uttar Pradesh,Private,B.Sc,B.Sc Chemistry (Hons.),79,5.2,20801
Amity University Noida,Noida,Uttar Pradesh,Private,BBA/Commerce,BBA,79,5.4,31419
Amity University Noida,Noida,Uttar Pradesh,Private,BBA/Commerce,BBA Finance,79,4.2,17743
LPU Lovely Professional University,Jalandhar,Punjab,Private,B.Tech,Electrical Engineering,83,6.0,32481
LPU Lovely Professional University,Jalandhar,Punjab,Private,B.Tech,Instrumentation Engineering,83,7.1,33054
LPU Lovely Professional University,Jalandhar,Punjab,Private,B.Tech,Data Science,83,6.7,16309
LPU Lovely Professional University,Jalandhar,Punjab,Private,B.Tech,Civil Engineering,83,5.5,19667
LPU Lovely Professional University,Jalandhar,Punjab,Private,B.Tech,Biomedical Engineering,83,4.9,17236
LPU Lovely Professional University,Jalandhar,Punjab,Private,B.Sc,B.Sc Chemistry (Hons.),83,5.8,15019
LPU Lovely Professional University,Jalandhar,Punjab,Private,B.Sc,B.Sc Biology (Hons.),83,5.5,29848
LPU Lovely Professional University,Jalandhar,Punjab,Private,BBA/Commerce,BBA Human Resource,83,7.3,31761
LPU Lovely Professional University,Jalandhar,Punjab,Private,BBA/Commerce,BBA Marketing,83,5.0,34964
Chandigarh University,Chandigarh,Punjab,Private,B.Tech,Automobile Engineering,86,7.7,12559
Chandigarh University,Chandigarh,Punjab,Private,B.Tech,Electronics & Communication Engineering,86,4.2,13676
Chandigarh University,Chandigarh,Punjab,Private,B.Tech,Petroleum Engineering,86,7.6,27945
Chandigarh University,Chandigarh,Punjab,Private,B.Tech,Instrumentation Engineering,86,6.3,16624
Chandigarh University,Chandigarh,Punjab,Private,B.Tech,Biotechnology,86,4.7,14910
Chandigarh University,Chandigarh,Punjab,Private,B.Sc,B.Sc Computer Science,86,6.7,13808
Chandigarh University,Chandigarh,Punjab,Private,B.Sc,B.Sc Biology (Hons.),86,6.3,33491
Chandigarh University,Chandigarh,Punjab,Private,BBA/Commerce,BBA,86,7.2,24597
Chandigarh University,Chandigarh,Punjab,Private,BBA/Commerce,BBA Marketing,86,4.5,24858
Shiv Nadar University,Greater Noida,Uttar Pradesh,Private,B.Tech,Industrial Engineering,87,4.1,33700
Shiv Nadar University,Greater Noida,Uttar Pradesh,Private,B.Tech,Instrumentation Engineering,87,7.3,18338
Shiv Nadar University,Greater Noida,Uttar Pradesh,Private,B.Tech,Information Technology,87,7.3,17219
Shiv Nadar University,Greater Noida,Uttar Pradesh,Private,B.Tech,Production Engineering,87,4.2,12393
Shiv Nadar University,Greater Noida,Uttar Pradesh,Private,B.Tech,Data Science,87,10.2,10644
Shiv Nadar University,Greater Noida,Uttar Pradesh,Private,B.Sc,B.Sc Computer Science,87,7.9,12261
Shiv Nadar University,Greater Noida,Uttar Pradesh,Private,B.Sc,B.Sc Physics (Hons.),87,4.1,25468
Shiv Nadar University,Greater Noida,Uttar Pradesh,Private,BBA/Commerce,BBA Human Resource,87,7.1,14437
Shiv Nadar University,Greater Noida,Uttar Pradesh,Private,BBA/Commerce,BBA,87,6.6,33897
O.P. Jindal Global University,Sonepat,Haryana,Private,B.Tech,Industrial Engineering,94,4.3,22309
O.P. Jindal Global University,Sonepat,Haryana,Private,B.Tech,Biotechnology,94,7.5,31685
O.P. Jindal Global University,Sonepat,Haryana,Private,B.Tech,Biomedical Engineering,94,6.6,14357
O.P. Jindal Global University,Sonepat,Haryana,Private,B.Tech,Instrumentation Engineering,94,4.5,21395
O.P. Jindal Global University,Sonepat,Haryana,Private,B.Tech,Textile Engineering,94,5.6,27604
O.P. Jindal Global University,Sonepat,Haryana,Private,B.Sc,B.Sc Chemistry (Hons.),94,7.0,10113
O.P. Jindal Global University,Sonepat,Haryana,Private,B.Sc,B.Sc Computer Science,94,5.9,19776
O.P. Jindal Global University,Sonepat,Haryana,Private,BBA/Commerce,BBA Human Resource,94,7.3,22428
O.P. Jindal Global University,Sonepat,Haryana,Private,BBA/Commerce,BBA Marketing,94,5.8,18110
Ashoka University,Sonepat,Haryana,Private,B.Tech,Mechanical Engineering,102,4.3,68266
Ashoka University,Sonepat,Haryana,Private,B.Tech,Artificial Intelligence & Machine Learning,102,5.2,16025
Ashoka University,Sonepat,Haryana,Private,B.Tech,Chemical Engineering,102,3.3,29409
Ashoka University,Sonepat,Haryana,Private,B.Tech,Electrical Engineering,102,4.3,27200
Ashoka University,Sonepat,Haryana,Private,B.Tech,Information Technology,102,5.2,18190
Ashoka University,Sonepat,Haryana,Private,B.Sc,B.Sc Physics (Hons.),102,3.7,53767
Ashoka University,Sonepat,Haryana,Private,B.Sc,B.Sc Biology (Hons.),102,5.3,39238
Ashoka University,Sonepat,Haryana,Private,BBA/Commerce,BBA,102,6.0,58023
Ashoka University,Sonepat,Haryana,Private,BBA/Commerce,BBA Human Resource,102,5.4,40346
Kalinga Institute of Industrial Technology,Bhubaneswar,Odisha,Private,B.Tech,Production Engineering,104,6.0,34388
Kalinga Institute of Industrial Technology,Bhubaneswar,Odisha,Private,B.Tech,Cyber Security,104,5.1,49160
Kalinga Institute of Industrial Technology,Bhubaneswar,Odisha,Private,B.Tech,Automobile Engineering,104,3.8,44693
Kalinga Institute of Industrial Technology,Bhubaneswar,Odisha,Private,B.Tech,Aerospace Engineering,104,5.8,61485
Kalinga Institute of Industrial Technology,Bhubaneswar,Odisha,Private,B.Tech,Data Science,104,7.1,26477
Kalinga Institute of Industrial Technology,Bhubaneswar,Odisha,Private,B.Sc,B.Sc Biology (Hons.),104,5.9,28072
Kalinga Institute of Industrial Technology,Bhubaneswar,Odisha,Private,B.Sc,B.Sc Computer Science,104,5.0,67160
Kalinga Institute of Industrial Technology,Bhubaneswar,Odisha,Private,BBA/Commerce,BBA Marketing,104,4.2,52284
Kalinga Institute of Industrial Technology,Bhubaneswar,Odisha,Private,BBA/Commerce,BBA Human Resource,104,4.1,44653
Nirma University,Ahmedabad,Gujarat,Private,B.Tech,Textile Engineering,105,5.4,34460
Nirma University,Ahmedabad,Gujarat,Private,B.Tech,Mining Engineering,105,4.7,28776
Nirma University,Ahmedabad,Gujarat,Private,B.Tech,Aerospace Engineering,105,4.7,52296
Nirma University,Ahmedabad,Gujarat,Private,B.Tech,Automobile Engineering,105,4.2,33787
Nirma University,Ahmedabad,Gujarat,Private,B.Tech,Data Science,105,5.0,31711
Nirma University,Ahmedabad,Gujarat,Private,B.Sc,B.Sc Physics (Hons.),105,3.3,49318
Nirma University,Ahmedabad,Gujarat,Private,B.Sc,B.Sc Biology (Hons.),105,3.2,37483
Nirma University,Ahmedabad,Gujarat,Private,BBA/Commerce,BBA Human Resource,105,4.8,64647
Nirma University,Ahmedabad,Gujarat,Private,BBA/Commerce,BBA Marketing,105,3.6,29769
SASTRA Deemed University,Thanjavur,Tamil Nadu,Private,B.Tech,Production Engineering,107,3.9,46821
SASTRA Deemed University,Thanjavur,Tamil Nadu,Private,B.Tech,Textile Engineering,107,3.6,26004
SASTRA Deemed University,Thanjavur,Tamil Nadu,Private,B.Tech,Chemical Engineering,107,5.9,37453
SASTRA Deemed University,Thanjavur,Tamil Nadu,Private,B.Tech,Mining Engineering,107,5.2,32688
SASTRA Deemed University,Thanjavur,Tamil Nadu,Private,B.Tech,Automobile Engineering,107,5.7,56386
SASTRA Deemed University,Thanjavur,Tamil Nadu,Private,B.Sc,B.Sc Computer Science,107,5.7,50993
SASTRA Deemed University,Thanjavur,Tamil Nadu,Private,B.Sc,B.Sc Chemistry (Hons.),107,4.0,61181
SASTRA Deemed University,Thanjavur,Tamil Nadu,Private,BBA/Commerce,BBA Marketing,107,4.6,55556
SASTRA Deemed University,Thanjavur,Tamil Nadu,Private,BBA/Commerce,BBA Finance,107,3.9,48544
Dayananda Sagar University,Bengaluru,Karnataka,Private,B.Tech,Biotechnology,109,5.3,55768
Dayananda Sagar University,Bengaluru,Karnataka,Private,B.Tech,Petroleum Engineering,109,5.7,45986
Dayananda Sagar University,Bengaluru,Karnataka,Private,B.Tech,Mining Engineering,109,3.9,49294
Dayananda Sagar University,Bengaluru,Karnataka,Private,B.Tech,Instrumentation Engineering,109,4.7,27996
Dayananda Sagar University,Bengaluru,Karnataka,Private,B.Tech,Electrical Engineering,109,5.2,39501
Dayananda Sagar University,Bengaluru,Karnataka,Private,B.Sc,B.Sc Physics (Hons.),109,5.8,61261
Dayananda Sagar University,Bengaluru,Karnataka,Private,B.Sc,B.Sc Mathematics (Hons.),109,5.2,62954
Dayananda Sagar University,Bengaluru,Karnataka,Private,BBA/Commerce,BBA Marketing,109,4.0,37857
Dayananda Sagar University,Bengaluru,Karnataka,Private,BBA/Commerce,BBA,109,4.7,49893
BML Munjal University,Gurugram,Haryana,Private,B.Tech,Aerospace Engineering,111,5.9,57022
BML Munjal University,Gurugram,Haryana,Private,B.Tech,Mining Engineering,111,5.2,67054
BML Munjal University,Gurugram,Haryana,Private,B.Tech,Textile Engineering,111,3.5,55200
BML Munjal University,Gurugram,Haryana,Private,B.Tech,Cyber Security,111,4.8,38080
BML Munjal University,Gurugram,Haryana,Private,B.Tech,Artificial Intelligence & Machine Learning,111,4.9,47002
BML Munjal University,Gurugram,Haryana,Private,B.Sc,B.Sc Computer Science,111,3.1,59337
BML Munjal University,Gurugram,Haryana,Private,B.Sc,B.Sc Physics (Hons.),111,5.8,29871
BML Munjal University,Gurugram,Haryana,Private,BBA/Commerce,BBA,111,3.4,52026
BML Munjal University,Gurugram,Haryana,Private,BBA/Commerce,BBA Human Resource,111,3.7,66333
GD Goenka University,Gurugram,Haryana,Private,B.Tech,Mechanical Engineering,115,3.2,49458
GD Goenka University,Gurugram,Haryana,Private,B.Tech,Computer Science & Engineering,115,7.3,46667
GD Goenka University,Gurugram,Haryana,Private,B.Tech,Chemical Engineering,115,3.0,26030
GD Goenka University,Gurugram,Haryana,Private,B.Tech,Petroleum Engineering,115,4.2,61152
GD Goenka University,Gurugram,Haryana,Private,B.Tech,Instrumentation Engineering,115,4.6,26096
GD Goenka University,Gurugram,Haryana,Private,B.Sc,B.Sc Mathematics (Hons.),115,4.5,26123
GD Goenka University,Gurugram,Haryana,Private,B.Sc,B.Sc Computer Science,115,4.3,69173
GD Goenka University,Gurugram,Haryana,Private,BBA/Commerce,BBA Finance,115,4.6,31312
GD Goenka University,Gurugram,Haryana,Private,BBA/Commerce,BBA,115,3.6,40792
Graphic Era University,Dehradun,Uttarakhand,Private,B.Tech,Petroleum Engineering,118,4.1,30178
Graphic Era University,Dehradun,Uttarakhand,Private,B.Tech,Artificial Intelligence & Machine Learning,118,6.3,41609
Graphic Era University,Dehradun,Uttarakhand,Private,B.Tech,Biotechnology,118,6.0,40938
Graphic Era University,Dehradun,Uttarakhand,Private,B.Tech,Production Engineering,118,3.9,39801
Graphic Era University,Dehradun,Uttarakhand,Private,B.Tech,Biomedical Engineering,118,5.0,30283
Graphic Era University,Dehradun,Uttarakhand,Private,B.Sc,B.Sc Physics (Hons.),118,4.1,51560
Graphic Era University,Dehradun,Uttarakhand,Private,B.Sc,B.Sc Computer Science,118,4.4,61221
Graphic Era University,Dehradun,Uttarakhand,Private,BBA/Commerce,BBA,118,3.2,36231
Graphic Era University,Dehradun,Uttarakhand,Private,BBA/Commerce,BBA Marketing,118,4.9,53436
JECRC University,Jaipur,Rajasthan,Private,B.Tech,Cyber Security,120,5.1,30057
JECRC University,Jaipur,Rajasthan,Private,B.Tech,Production Engineering,120,4.4,62144
JECRC University,Jaipur,Rajasthan,Private,B.Tech,Electrical Engineering,120,5.8,28051
JECRC University,Jaipur,Rajasthan,Private,B.Tech,Petroleum Engineering,120,5.8,69854
JECRC University,Jaipur,Rajasthan,Private,B.Tech,Information Technology,120,4.9,17156
JECRC University,Jaipur,Rajasthan,Private,B.Sc,B.Sc Mathematics (Hons.),120,4.8,38576
JECRC University,Jaipur,Rajasthan,Private,B.Sc,B.Sc Physics (Hons.),120,5.8,51102
JECRC University,Jaipur,Rajasthan,Private,BBA/Commerce,BBA Marketing,120,3.7,61959
JECRC University,Jaipur,Rajasthan,Private,BBA/Commerce,BBA,120,5.0,50503
Chitkara University,Patiala,Punjab,Private,B.Tech,Textile Engineering,122,5.2,57819
Chitkara University,Patiala,Punjab,Private,B.Tech,Cyber Security,122,4.3,37666
Chitkara University,Patiala,Punjab,Private,B.Tech,Biomedical Engineering,122,3.7,53645
Chitkara University,Patiala,Punjab,Private,B.Tech,Mechanical Engineering,122,4.0,29981
Chitkara University,Patiala,Punjab,Private,B.Tech,Electronics & Communication Engineering,122,5.9,65230
Chitkara University,Patiala,Punjab,Private,B.Sc,B.Sc Biology (Hons.),122,4.9,26941
Chitkara University,Patiala,Punjab,Private,B.Sc,B.Sc Mathematics (Hons.),122,4.5,54527
Chitkara University,Patiala,Punjab,Private,BBA/Commerce,BBA Marketing,122,4.3,49603
Chitkara University,Patiala,Punjab,Private,BBA/Commerce,BBA Human Resource,122,4.8,69544
Manav Rachna University,Faridabad,Haryana,Private,B.Tech,Biomedical Engineering,125,3.8,30376
Manav Rachna University,Faridabad,Haryana,Private,B.Tech,Electronics & Communication Engineering,125,5.1,49903
Manav Rachna University,Faridabad,Haryana,Private,B.Tech,Data Science,125,7.7,25110
Manav Rachna University,Faridabad,Haryana,Private,B.Tech,Aerospace Engineering,125,4.1,45753
Manav Rachna University,Faridabad,Haryana,Private,B.Tech,Production Engineering,125,3.0,30997
Manav Rachna University,Faridabad,Haryana,Private,B.Sc,B.Sc Mathematics (Hons.),125,5.3,48587
Manav Rachna University,Faridabad,Haryana,Private,B.Sc,B.Sc Biology (Hons.),125,3.4,31699
Manav Rachna University,Faridabad,Haryana,Private,BBA/Commerce,BBA Finance,125,4.7,54415
Manav Rachna University,Faridabad,Haryana,Private,BBA/Commerce,BBA Human Resource,125,4.2,58583
DY Patil University,Pune,Maharashtra,Private,B.Tech,Computer Science & Engineering,127,4.1,40246
DY Patil University,Pune,Maharashtra,Private,B.Tech,Electronics & Communication Engineering,127,4.2,52119
DY Patil University,Pune,Maharashtra,Private,B.Tech,Biotechnology,127,5.2,30550
DY Patil University,Pune,Maharashtra,Private,B.Tech,Production Engineering,127,5.7,61669
DY Patil University,Pune,Maharashtra,Private,B.Tech,Cyber Security,127,6.9,30908
DY Patil University,Pune,Maharashtra,Private,B.Sc,B.Sc Chemistry (Hons.),127,3.4,36108
DY Patil University,Pune,Maharashtra,Private,B.Sc,B.Sc Biology (Hons.),127,3.8,44734
DY Patil University,Pune,Maharashtra,Private,BBA/Commerce,BBA Finance,127,4.3,35958
DY Patil University,Pune,Maharashtra,Private,BBA/Commerce,BBA,127,3.9,52597
Jain University,Bengaluru,Karnataka,Private,B.Tech,Electronics & Communication Engineering,129,4.9,63915
Jain University,Bengaluru,Karnataka,Private,B.Tech,Biotechnology,129,3.3,55006
Jain University,Bengaluru,Karnataka,Private,B.Tech,Artificial Intelligence & Machine Learning,129,4.0,34966
Jain University,Bengaluru,Karnataka,Private,B.Tech,Aerospace Engineering,129,4.0,50932
Jain University,Bengaluru,Karnataka,Private,B.Tech,Mining Engineering,129,4.1,65644
Jain University,Bengaluru,Karnataka,Private,B.Sc,B.Sc Mathematics (Hons.),129,4.3,46937
